APP_ID_C,target
app_111191,0.005630076
app_111192,0.08257722
app_111193,0.012940368
app_111194,0.02597278
app_111195,0.011716485
app_111196,0.001019104
app_111197,0.018643368
app_111198,0.09844204
app_111199,0.11607707
app_111200,0.010160009
app_111201,0.033464085
app_111202,0.045121513
app_111203,0.01916074
app_111204,0.010902241
app_111205,0.022033846
app_111206,0.011823406
app_111207,0.004754805
app_111208,0.008991099
app_111209,0.014359216
app_111210,0.006305279
app_111211,0.0224844
app_111212,0.003140327
app_111213,0.008001314
app_111214,0.04514692
app_111215,0.006262904
app_111216,0.036093116
app_111217,0.02176583
app_111218,0.001623876
app_111219,0.027632788
app_111220,0.011060294
app_111221,0.03992575
app_111222,0.002029111
app_111223,0.03396756
app_111224,0.010449814
app_111225,0.036665138
app_111226,0.001636264
app_111227,0.000344386
app_111228,0.003448329
app_111229,0.013757548
app_111230,0.01862057
app_111231,0.000957252
app_111232,0.022566713
app_111233,0.001625463
app_111234,0.007810085
app_111235,0.010110892
app_111236,0.006895945
app_111237,0.0224844
app_111238,0.010887292
app_111239,0.012073341
app_111240,0.002182345
app_111241,0.04715517
app_111242,0.005256148
app_111243,0.001133915
app_111244,0.001452673
app_111245,0.024932526
app_111246,0.02761444
app_111247,0.028159486
app_111248,0.08405417
app_111249,0.002015798
app_111250,0.028857933
app_111251,0.000881429
app_111252,0.026089875
app_111253,0.016137868
app_111254,0.003489952
app_111255,0.027632788
app_111256,0.004462661
app_111257,0.018523587
app_111258,0.011823406
app_111259,0.012795584
app_111260,0.005822711
app_111261,0.01111244
app_111262,0.0159272
app_111263,0.000706344
app_111264,0.007664359
app_111265,0.010578262
app_111266,0.002025669
app_111267,0.057192214
app_111268,0.09301161
app_111269,0.007219129
app_111270,0.02236133
app_111271,0.009616607
app_111272,0.020690005
app_111273,0.02176583
app_111274,0.00467136
app_111275,0.022566713
app_111276,0.002609217
app_111277,5.73E-05
app_111278,0.03527317
app_111279,0.000768203
app_111280,0.009653376
app_111281,0.07108083
app_111282,0.015807074
app_111283,0.005133366
app_111284,0.003708555
app_111285,0.012022617
app_111286,0.001654563
app_111287,0.000971012
app_111288,0.021610564
app_111289,0.008461091
app_111290,0.036181428
app_111291,0.015057882
app_111292,0.003954778
app_111293,0.008791745
app_111294,0.003705496
app_111295,0.06623234
app_111296,0.013010935
app_111297,0.32074508
app_111298,0.001525464
app_111299,0.035426784
app_111300,0.020552639
app_111301,0.040739205
app_111302,0.000738959
app_111303,0.00177445
app_111304,0.00939776
app_111305,0.010590331
app_111306,0.016419658
app_111307,0.036643736
app_111308,0.021944374
app_111309,0.049849924
app_111310,0.03375168
app_111311,0.002713817
app_111312,0.000285225
app_111313,0.013170413
app_111314,0.105073705
app_111315,0.033292796
app_111316,0.026525002
app_111317,0.000556701
app_111318,0.003047528
app_111319,0.000801803
app_111320,0.001927011
app_111321,0.029245038
app_111322,0.029359952
app_111323,0.004528926
app_111324,0.004854226
app_111325,0.02176583
app_111326,0.046939068
app_111327,0.004094629
app_111328,0.009994085
app_111329,0.007137486
app_111330,0.007880251
app_111331,0.000746283
app_111332,0.069582775
app_111333,0.002110729
app_111334,0.025328057
app_111335,0.007717263
app_111336,0.001847135
app_111337,0.02023402
app_111338,0.005542913
app_111339,0.012942555
app_111340,0.009994085
app_111341,0.027563034
app_111342,0.007194575
app_111343,0.004689889
app_111344,0.011293716
app_111345,0.002511092
app_111346,0.02176583
app_111347,0.001651604
app_111348,0.03527317
app_111349,0.015539112
app_111350,0.018401928
app_111351,0.008962978
app_111352,0.04060957
app_111353,0.006417194
app_111354,0.008917084
app_111355,0.015598417
app_111356,0.000143946
app_111357,0.00772873
app_111358,0.032886814
app_111359,0.001441169
app_111360,0.006332843
app_111361,0.002811014
app_111362,0.0224844
app_111363,0.011293716
app_111364,0.027844435
app_111365,0.059648145
app_111366,0.000950987
app_111367,0.010042323
app_111368,0.013307975
app_111369,0.000119389
app_111370,0.011148691
app_111371,0.006671623
app_111372,0.011356589
app_111373,0.08507966
app_111374,0.004535832
app_111375,0.04446901
app_111376,0.000230495
app_111377,0.006646107
app_111378,0.002129226
app_111379,0.022279043
app_111380,0.01757392
app_111381,0.000643498
app_111382,0.000546369
app_111383,0.005395243
app_111384,0.038065385
app_111385,0.00529355
app_111386,0.003186038
app_111387,0.008494881
app_111388,0.001034169
app_111389,0.021935927
app_111390,0.022276862
app_111391,0.008226926
app_111392,0.006144457
app_111393,0.009994085
app_111394,0.005074728
app_111395,0.001903113
app_111396,0.02840408
app_111397,0.01319789
app_111398,0.009623054
app_111399,0.035802614
app_111400,0.000924948
app_111401,0.07064348
app_111402,0.044515576
app_111403,0.111453936
app_111404,0.020120984
app_111405,0.004375981
app_111406,0.007185092
app_111407,0.03918139
app_111408,0.006200393
app_111409,0.012082444
app_111410,0.006332843
app_111411,0.019336855
app_111412,0.007752312
app_111413,0.02662321
app_111414,0.043222655
app_111415,0.004222676
app_111416,0.005999682
app_111417,0.023885807
app_111418,0.026125913
app_111419,0.000394302
app_111420,0.008927258
app_111421,0.033706628
app_111422,0.009865867
app_111423,0.000332116
app_111424,0.01627243
app_111425,0.026621137
app_111426,0.00101878
app_111427,0.021371476
app_111428,0.033249088
app_111429,0.002449297
app_111430,0.054572627
app_111431,0.07976448
app_111432,0.022566713
app_111433,0.002820307
app_111434,0.06368148
app_111435,0.013902987
app_111436,0.033514466
app_111437,0.003984003
app_111438,0.003699751
app_111439,0.002194406
app_111440,0.015949337
app_111441,0.030026138
app_111442,0.06107818
app_111443,0.02176583
app_111444,0.004597949
app_111445,0.002253214
app_111446,0.030427022
app_111447,0.045330424
app_111448,0.000781819
app_111449,0.021112416
app_111450,0.001101056
app_111451,0.027880128
app_111452,0.015817197
app_111453,0.04379045
app_111454,0.000572671
app_111455,0.067552835
app_111456,0.03356266
app_111457,0.026621137
app_111458,0.004689889
app_111459,0.000592841
app_111460,0.030834053
app_111461,0.022402298
app_111462,0.007838878
app_111463,0.007807233
app_111464,0.005667624
app_111465,0.022779841
app_111466,0.0534577
app_111467,0.001727405
app_111468,0.020751568
app_111469,0.011577833
app_111470,0.036552973
app_111471,0.03334353
app_111472,0.000591803
app_111473,0.007347364
app_111474,0.015217764
app_111475,0.011203717
app_111476,0.007817657
app_111477,0.048519913
app_111478,0.002127714
app_111479,0.011649886
app_111480,0.004689889
app_111481,0.1396733
app_111482,0.001323467
app_111483,0.07976192
app_111484,0.013670247
app_111485,0.05165647
app_111486,0.007631048
app_111487,0.026239349
app_111488,0.027247792
app_111489,0.004858388
app_111490,0.00031153
app_111491,0.007696481
app_111492,0.000360478
app_111493,0.006332843
app_111494,0.000413075
app_111495,0.035200406
app_111496,0.000178898
app_111497,0.009861839
app_111498,0.00369393
app_111499,0.02009185
app_111500,0.006332843
app_111501,0.027632788
app_111502,0.020337254
app_111503,0.009611091
app_111504,0.000367478
app_111505,0.028184244
app_111506,0.03830494
app_111507,0.033905443
app_111508,0.028375879
app_111509,0.012813462
app_111510,0.000209264
app_111511,0.015942305
app_111512,0.005224203
app_111513,0.036850438
app_111514,0.012922747
app_111515,0.006275889
app_111516,0.01703634
app_111517,0.000599143
app_111518,0.0201774
app_111519,0.001734674
app_111520,0.00369163
app_111521,0.001540715
app_111522,0.06295074
app_111523,0.002294257
app_111524,0.004110816
app_111525,0.028743343
app_111526,0.000213432
app_111527,0.032296244
app_111528,0.013314037
app_111529,0.030834053
app_111530,0.074338846
app_111531,0.072322704
app_111532,0.028857933
app_111533,0.017038919
app_111534,0.007875891
app_111535,0.000796146
app_111536,0.002694273
app_111537,0.011626833
app_111538,0.001169384
app_111539,0.018809076
app_111540,0.009869771
app_111541,0.04170768
app_111542,0.007759001
app_111543,0.03467687
app_111544,0.03224103
app_111545,0.054661263
app_111546,0.000202631
app_111547,0.04583618
app_111548,0.004613412
app_111549,0.019092336
app_111550,0.025328057
app_111551,0.02301774
app_111552,0.008551993
app_111553,0.001194797
app_111554,0.04967815
app_111555,0.002901546
app_111556,0.017568601
app_111557,0.000282786
app_111558,0.02446196
app_111559,0.003772077
app_111560,0.016486892
app_111561,0.005700197
app_111562,0.008295049
app_111563,0.032177515
app_111564,0.007820561
app_111565,0.013313617
app_111566,0.039209664
app_111567,0.015580649
app_111568,0.002182345
app_111569,0.003864144
app_111570,0.001405079
app_111571,0.001357448
app_111572,0.040854067
app_111573,0.006251957
app_111574,0.04473492
app_111575,0.043875795
app_111576,0.036226466
app_111577,0.002341659
app_111578,0.007127682
app_111579,0.006069647
app_111580,0.006069647
app_111581,0.006069647
app_111582,0.008988966
app_111583,0.002182345
app_111584,0.006332843
app_111585,0.012284211
app_111586,0.000497366
app_111587,0.00045614
app_111588,0.000269243
app_111589,0.02176583
app_111590,0.000424307
app_111591,0.015681362
app_111592,0.019483825
app_111593,0.00358719
app_111594,0.000796146
app_111595,0.007297229
app_111596,0.03165955
app_111597,0.019523192
app_111598,0.037332628
app_111599,0.00209862
app_111600,0.00060983
app_111601,0.008766106
app_111602,0.028096545
app_111603,0.014901988
app_111604,0.002261728
app_111605,0.03563267
app_111606,0.040081836
app_111607,0.00515429
app_111608,0.024149777
app_111609,0.021050151
app_111610,0.075766005
app_111611,0.004893735
app_111612,0.031199956
app_111613,0.01515922
app_111614,0.004410823
app_111615,0.041255932
app_111616,0.014803422
app_111617,0.019968117
app_111618,0.04492403
app_111619,0.0002402
app_111620,0.002182345
app_111621,0.03335108
app_111622,0.003074519
app_111623,0.022729602
app_111624,0.006620164
app_111625,0.016052915
app_111626,0.06280141
app_111627,0.002467071
app_111628,0.10154287
app_111629,0.002182345
app_111630,0.02292103
app_111631,0.050861802
app_111632,0.009408202
app_111633,0.009955351
app_111634,0.022340123
app_111635,0.001159743
app_111636,0.12031472
app_111637,0.01572399
app_111638,0.002453627
app_111639,0.007856528
app_111640,0.009511558
app_111641,0.000277754
app_111642,0.00124379
app_111643,0.002235902
app_111644,0.05548368
app_111645,0.020913873
app_111646,0.016258543
app_111647,9.10E-05
app_111648,0.009719159
app_111649,0.016219245
app_111650,0.003209714
app_111651,0.011179965
app_111652,0.006099585
app_111653,0.001011412
app_111654,0.006516502
app_111655,0.001598357
app_111656,0.006246913
app_111657,0.08635007
app_111658,0.000845367
app_111659,0.026127484
app_111660,0.0164365
app_111661,0.001777568
app_111662,0.025527935
app_111663,0.00708381
app_111664,0.02895327
app_111665,0.10324452
app_111666,0.015063266
app_111667,0.003402341
app_111668,0.020538194
app_111669,0.006384484
app_111670,0.013099154
app_111671,0.020948628
app_111672,0.000585952
app_111673,0.031602133
app_111674,0.007087833
app_111675,0.027632788
app_111676,0.00384597
app_111677,0.015742341
app_111678,0.0018206
app_111679,0.010564262
app_111680,0.009140491
app_111681,0.003218742
app_111682,0.07144904
app_111683,0.019454673
app_111684,0.014971959
app_111685,0.005430649
app_111686,9.09E-05
app_111687,0.001667949
app_111688,0.006847
app_111689,0.03527317
app_111690,0.022566713
app_111691,0.1515425
app_111692,0.000336817
app_111693,0.045042515
app_111694,0.016414661
app_111695,0.006136486
app_111696,0.019341527
app_111697,0.000841111
app_111698,0.03504213
app_111699,0.013408907
app_111700,0.0226988
app_111701,0.002262757
app_111702,0.001142136
app_111703,0.028893529
app_111704,0.027632788
app_111705,0.099472225
app_111706,0.002117192
app_111707,0.000568513
app_111708,0.0280229
app_111709,0.01865649
app_111710,0.006332843
app_111711,0.06941239
app_111712,0.005300281
app_111713,0.025126597
app_111714,0.009623054
app_111715,0.036093116
app_111716,0.009256051
app_111717,0.000400473
app_111718,0.009644486
app_111719,0.001589401
app_111720,0.033281963
app_111721,0.008949129
app_111722,0.014668348
app_111723,0.03373736
app_111724,0.006847331
app_111725,0.008744557
app_111726,0.024821654
app_111727,0.002142354
app_111728,0.042174947
app_111729,0.06600683
app_111730,0.009626249
app_111731,0.014793342
app_111732,0.010705811
app_111733,0.033688128
app_111734,0.0164365
app_111735,0.014255603
app_111736,0.003766827
app_111737,0.017922774
app_111738,0.059459183
app_111739,0.027632788
app_111740,0.006788585
app_111741,0.01370499
app_111742,0.02176583
app_111743,0.010612818
app_111744,0.006741677
app_111745,0.003073276
app_111746,0.07933208
app_111747,0.007805294
app_111748,0.005625027
app_111749,0.006144457
app_111750,0.45905572
app_111751,0.009070908
app_111752,0.0233761
app_111753,0.002204095
app_111754,0.011031649
app_111755,0.002258794
app_111756,0.13966562
app_111757,0.029051133
app_111758,0.058032166
app_111759,0.004146628
app_111760,0.002691452
app_111761,0.008929806
app_111762,0.009130053
app_111763,0.06987687
app_111764,0.001041564
app_111765,0.027705431
app_111766,0.008034027
app_111767,0.040732834
app_111768,0.027950823
app_111769,0.033399682
app_111770,0.001085331
app_111771,0.007858294
app_111772,0.02176583
app_111773,0.022683376
app_111774,0.009349979
app_111775,0.007975343
app_111776,0.014891218
app_111777,0.07377945
app_111778,0.040146712
app_111779,0.013697844
app_111780,0.0449542
app_111781,0.000226119
app_111782,0.010044366
app_111783,0.004689889
app_111784,0.000317006
app_111785,0.0224844
app_111786,0.004687757
app_111787,0.086687416
app_111788,0.006156915
app_111789,0.000870742
app_111790,0.026121432
app_111791,0.004689889
app_111792,0.000724256
app_111793,0.001896077
app_111794,0.00091765
app_111795,0.038795162
app_111796,0.0006941
app_111797,0.24406496
app_111798,0.000639549
app_111799,0.018466534
app_111800,0.022936085
app_111801,0.007511392
app_111802,0.033514466
app_111803,0.032807868
app_111804,0.023782065
app_111805,0.2274229
app_111806,0.049972072
app_111807,0.019257598
app_111808,0.17886429
app_111809,0.002196042
app_111810,0.007429723
app_111811,0.007488438
app_111812,0.023138542
app_111813,0.000580797
app_111814,0.03373789
app_111815,0.00227719
app_111816,0.006491237
app_111817,0.006619622
app_111818,0.001469626
app_111819,0.001067788
app_111820,0.016832292
app_111821,0.004028613
app_111822,0.010951481
app_111823,0.040639527
app_111824,0.00129791
app_111825,0.029304458
app_111826,0.013050624
app_111827,0.007185092
app_111828,0.028003888
app_111829,0.00350521
app_111830,0.045717433
app_111831,0.006894158
app_111832,0.023486799
app_111833,0.001292195
app_111834,0.017293805
app_111835,0.026557712
app_111836,0.03369087
app_111837,0.06003231
app_111838,0.000417766
app_111839,0.003486577
app_111840,0.15472461
app_111841,0.000683879
app_111842,0.008034027
app_111843,0.021372993
app_111844,0.000494972
app_111845,0.03041806
app_111846,0.027632788
app_111847,0.028280338
app_111848,0.050595973
app_111849,0.007594861
app_111850,0.003897236
app_111851,0.052148044
app_111852,0.010257738
app_111853,0.000386901
app_111854,0.012836747
app_111855,0.000418434
app_111856,0.007985097
app_111857,0.028280338
app_111858,0.001136187
app_111859,0.08817667
app_111860,0.040478833
app_111861,0.022416113
app_111862,0.009392883
app_111863,0.103260875
app_111864,0.012944328
app_111865,0.030377753
app_111866,0.002118375
app_111867,0.0224844
app_111868,0.021217149
app_111869,0.028280338
app_111870,0.005534852
app_111871,0.028857933
app_111872,0.005072735
app_111873,0.017293805
app_111874,0.005070733
app_111875,0.002182345
app_111876,0.003376449
app_111877,0.007008775
app_111878,0.001102893
app_111879,0.004507779
app_111880,0.000494888
app_111881,0.018812645
app_111882,0.014236419
app_111883,0.01945859
app_111884,0.004461292
app_111885,0.045042515
app_111886,0.001439899
app_111887,0.03360381
app_111888,0.001921156
app_111889,0.007803201
app_111890,0.010019884
app_111891,0.001921156
app_111892,0.008782902
app_111893,0.022279043
app_111894,0.008884765
app_111895,0.0224844
app_111896,0.019086223
app_111897,0.005886527
app_111898,0.00243465
app_111899,0.2268991
app_111900,0.019102689
app_111901,0.00191491
app_111902,0.03527317
app_111903,0.0224844
app_111904,0.018499587
app_111905,0.009122512
app_111906,0.002540849
app_111907,0.029248524
app_111908,0.002660843
app_111909,0.022279043
app_111910,0.000740233
app_111911,0.025250921
app_111912,0.034575406
app_111913,0.002379468
app_111914,0.04049129
app_111915,0.019086223
app_111916,0.005334249
app_111917,0.000775764
app_111918,0.02292409
app_111919,0.005428751
app_111920,0.022566713
app_111921,0.059262607
app_111922,0.025485067
app_111923,0.013314037
app_111924,0.001657401
app_111925,0.00575197
app_111926,0.027632788
app_111927,0.011031649
app_111928,0.036093116
app_111929,0.004689889
app_111930,0.00133807
app_111931,0.026621137
app_111932,0.0224844
app_111933,0.003675119
app_111934,0.000376729
app_111935,0.028280338
app_111936,0.005135967
app_111937,0.006334103
app_111938,0.00200178
app_111939,0.000641343
app_111940,0.007670153
app_111941,0.027632788
app_111942,0.002383277
app_111943,0.001261414
app_111944,0.03244066
app_111945,0.002033268
app_111946,0.003051053
app_111947,0.021801785
app_111948,0.017227456
app_111949,0.004689889
app_111950,0.02119352
app_111951,0.000551755
app_111952,0.014048427
app_111953,0.002229057
app_111954,0.042117726
app_111955,0.026631227
app_111956,0.016411204
app_111957,0.009619354
app_111958,0.00511922
app_111959,0.012281313
app_111960,0.035847537
app_111961,0.16030447
app_111962,0.010575566
app_111963,0.05355392
app_111964,0.03832582
app_111965,0.000701163
app_111966,0.038838126
app_111967,0.003096386
app_111968,0.000204051
app_111969,0.003461489
app_111970,0.026236575
app_111971,0.003803173
app_111972,0.04066703
app_111973,0.007272221
app_111974,0.000277455
app_111975,0.007353982
app_111976,0.01607184
app_111977,0.00211093
app_111978,0.017519584
app_111979,0.00298632
app_111980,0.003952728
app_111981,0.00011422
app_111982,0.006699486
app_111983,0.002369872
app_111984,0.001102164
app_111985,0.015853431
app_111986,0.005051064
app_111987,0.027009884
app_111988,0.009798452
app_111989,0.029996507
app_111990,0.005071816
app_111991,0.001807605
app_111992,0.002791598
app_111993,0.007305246
app_111994,0.066139445
app_111995,0.038702298
app_111996,0.000327616
app_111997,0.004480319
app_111998,0.009034028
app_111999,0.008923099
app_112000,0.02909485
app_112001,0.017280642
app_112002,0.001661091
app_112003,0.07352075
app_112004,0.00543872
app_112005,0.001006077
app_112006,0.024298279
app_112007,0.007185092
app_112008,0.006202662
app_112009,0.013491198
app_112010,0.03704927
app_112011,0.003881777
app_112012,0.023098366
app_112013,0.006108854
app_112014,0.006187865
app_112015,0.028520335
app_112016,0.036497623
app_112017,0.022566713
app_112018,0.000108329
app_112019,0.001157711
app_112020,0.02656419
app_112021,0.013099154
app_112022,0.02700642
app_112023,0.028659679
app_112024,0.007185092
app_112025,0.070278704
app_112026,0.003163028
app_112027,0.027452322
app_112028,0.011593306
app_112029,0.010242301
app_112030,0.012631995
app_112031,0.08520166
app_112032,0.000262228
app_112033,0.018875943
app_112034,0.0345316
app_112035,0.00737602
app_112036,0.000939302
app_112037,0.002388349
app_112038,0.04843574
app_112039,0.03527317
app_112040,0.000963567
app_112041,0.01407163
app_112042,0.02024933
app_112043,0.028857933
app_112044,0.02412746
app_112045,0.02878458
app_112046,0.006336859
app_112047,0.015917435
app_112048,0.000885413
app_112049,0.004895751
app_112050,0.027495492
app_112051,0.009865518
app_112052,0.019407874
app_112053,0.012415416
app_112054,0.015326131
app_112055,0.00287104
app_112056,0.001271188
app_112057,0.007816359
app_112058,0.028280338
app_112059,0.059149284
app_112060,0.000437534
app_112061,0.013125286
app_112062,0.002147148
app_112063,0.027533693
app_112064,0.007817657
app_112065,0.01234422
app_112066,0.020394046
app_112067,0.017139269
app_112068,0.0420795
app_112069,0.043131977
app_112070,0.008034027
app_112071,0.001662826
app_112072,0.022385523
app_112073,0.09411668
app_112074,0.005706584
app_112075,0.020232994
app_112076,0.016887516
app_112077,0.04363767
app_112078,0.017293805
app_112079,0.00385073
app_112080,0.020565314
app_112081,0.000202758
app_112082,0.032075908
app_112083,0.09177852
app_112084,0.111077905
app_112085,0.02301416
app_112086,0.007505312
app_112087,0.003501453
app_112088,0.008582
app_112089,0.006344237
app_112090,0.022879923
app_112091,0.0459313
app_112092,0.000294989
app_112093,0.000618581
app_112094,0.003369271
app_112095,0.003993162
app_112096,0.021443473
app_112097,0.015702441
app_112098,0.022279043
app_112099,0.01637347
app_112100,0.000202183
app_112101,0.00077221
app_112102,0.002184329
app_112103,0.022606937
app_112104,0.027632788
app_112105,0.004689889
app_112106,0.00247878
app_112107,0.014124645
app_112108,0.002054555
app_112109,0.00381897
app_112110,0.016898476
app_112111,0.10858521
app_112112,0.12489084
app_112113,0.015728796
app_112114,0.02729955
app_112115,0.003584764
app_112116,0.003030779
app_112117,0.026409386
app_112118,0.033514466
app_112119,0.06003231
app_112120,0.011526101
app_112121,0.000278998
app_112122,0.000278998
app_112123,0.001656691
app_112124,0.000278998
app_112125,0.026552662
app_112126,0.000278998
app_112127,0.016540064
app_112128,0.002428494
app_112129,0.025527935
app_112130,0.016216505
app_112131,0.000841111
app_112132,0.06504504
app_112133,0.035200406
app_112134,0.002830475
app_112135,0.004206646
app_112136,0.0164365
app_112137,0.017291918
app_112138,0.003182066
app_112139,0.08250738
app_112140,0.016066825
app_112141,0.025527935
app_112142,0.011748165
app_112143,0.0013861
app_112144,0.013410818
app_112145,0.16980337
app_112146,0.023883693
app_112147,0.003520741
app_112148,0.006278164
app_112149,0.0224844
app_112150,0.014216971
app_112151,0.029673174
app_112152,0.00243217
app_112153,0.000813803
app_112154,0.022601252
app_112155,0.03857421
app_112156,0.000882647
app_112157,0.00466009
app_112158,0.002932578
app_112159,0.021112416
app_112160,0.015217764
app_112161,0.000503446
app_112162,0.01271681
app_112163,0.026621137
app_112164,0.023098366
app_112165,0.021219501
app_112166,0.001574015
app_112167,0.001779618
app_112168,0.027374255
app_112169,0.002122434
app_112170,0.002343175
app_112171,0.001877465
app_112172,0.015781598
app_112173,0.001747549
app_112174,0.025284009
app_112175,0.005208795
app_112176,0.011203717
app_112177,0.003585001
app_112178,0.009355144
app_112179,0.029533323
app_112180,0.002271129
app_112181,0.015459184
app_112182,0.000639052
app_112183,0.009197669
app_112184,0.026945222
app_112185,0.045572318
app_112186,0.015314427
app_112187,0.054835513
app_112188,0.02451933
app_112189,0.001845363
app_112190,0.007195127
app_112191,0.00300284
app_112192,0.0249391
app_112193,0.008127438
app_112194,0.000885972
app_112195,0.005626097
app_112196,0.025988964
app_112197,0.00315081
app_112198,0.000934901
app_112199,0.051979594
app_112200,0.002620971
app_112201,0.010485929
app_112202,0.03527317
app_112203,0.03610156
app_112204,0.022279043
app_112205,0.021369066
app_112206,0.005583424
app_112207,0.000707623
app_112208,0.001452249
app_112209,0.011243654
app_112210,0.01294919
app_112211,0.01965515
app_112212,0.003549648
app_112213,9.15E-05
app_112214,0.026819889
app_112215,0.001099465
app_112216,0.031347696
app_112217,0.003414717
app_112218,0.002154173
app_112219,0.03527317
app_112220,0.051331207
app_112221,0.027689708
app_112222,0.001053111
app_112223,0.11946834
app_112224,5.54E-05
app_112225,5.54E-05
app_112226,5.54E-05
app_112227,5.54E-05
app_112228,5.54E-05
app_112229,0.000968087
app_112230,0.001337557
app_112231,0.014814233
app_112232,0.008974756
app_112233,0.001524856
app_112234,0.042541612
app_112235,0.015943643
app_112236,0.033417538
app_112237,0.000457006
app_112238,0.010034012
app_112239,0.041150894
app_112240,0.03966992
app_112241,0.00614083
app_112242,0.01405442
app_112243,0.040632676
app_112244,0.024215084
app_112245,0.002931517
app_112246,0.00334979
app_112247,0.018282825
app_112248,0.003765088
app_112249,0.062840916
app_112250,0.003113579
app_112251,0.008525052
app_112252,0.000375872
app_112253,0.024472095
app_112254,0.015836813
app_112255,0.018666623
app_112256,0.024472095
app_112257,0.024472095
app_112258,0.002461884
app_112259,0.022775998
app_112260,0.002174991
app_112261,0.007268147
app_112262,0.005487822
app_112263,0.022775998
app_112264,0.022775998
app_112265,0.007502858
app_112266,0.021569513
app_112267,0.029180229
app_112268,0.005244742
app_112269,0.000763068
app_112270,0.03474086
app_112271,0.001420896
app_112272,0.000720812
app_112273,0.002238346
app_112274,0.000142824
app_112275,0.039582096
app_112276,0.002219749
app_112277,0.015484168
app_112278,0.023622328
app_112279,0.013454706
app_112280,0.000583371
app_112281,0.017418206
app_112282,0.015487012
app_112283,0.15149431
app_112284,0.000944214
app_112285,0.000674939
app_112286,0.003200902
app_112287,0.001824129
app_112288,0.001302055
app_112289,0.006126314
app_112290,0.033547405
app_112291,0.02007579
app_112292,0.023894828
app_112293,0.022094479
app_112294,0.028857933
app_112295,0.003130138
app_112296,0.017022721
app_112297,0.006116247
app_112298,0.017278627
app_112299,0.023098366
app_112300,0.000412439
app_112301,0.0437225
app_112302,0.029533323
app_112303,0.00270264
app_112304,0.010366142
app_112305,0.13585657
app_112306,0.021299267
app_112307,0.001799052
app_112308,0.0424301
app_112309,0.027632788
app_112310,0.032508075
app_112311,0.024447756
app_112312,0.002665702
app_112313,0.003419469
app_112314,0.036093116
app_112315,0.005736876
app_112316,0.000118181
app_112317,0.00209938
app_112318,0.020225246
app_112319,0.02627119
app_112320,0.013548639
app_112321,0.032433264
app_112322,0.058254868
app_112323,0.01325759
app_112324,0.026235564
app_112325,0.007185092
app_112326,0.002072102
app_112327,0.01177585
app_112328,0.027999934
app_112329,0.025250921
app_112330,0.044280607
app_112331,0.002844554
app_112332,0.002845951
app_112333,0.0224844
app_112334,0.05085627
app_112335,0.004705929
app_112336,0.013155207
app_112337,0.002213523
app_112338,0.013410818
app_112339,0.008440733
app_112340,0.007643498
app_112341,0.014695691
app_112342,0.026815578
app_112343,0.059435427
app_112344,0.000749213
app_112345,0.000751706
app_112346,0.000881602
app_112347,0.02208956
app_112348,0.041038923
app_112349,0.019852214
app_112350,0.014618761
app_112351,0.021488702
app_112352,0.1352068
app_112353,0.027250338
app_112354,0.027632788
app_112355,0.008334773
app_112356,0.000596563
app_112357,0.023775673
app_112358,0.00524849
app_112359,0.006513415
app_112360,0.025322719
app_112361,0.001581024
app_112362,0.03527317
app_112363,0.006144702
app_112364,0.001570273
app_112365,0.000750926
app_112366,0.003500367
app_112367,0.085764036
app_112368,0.001378132
app_112369,0.033610906
app_112370,0.006342356
app_112371,0.028522408
app_112372,0.04420132
app_112373,0.035931744
app_112374,0.018305225
app_112375,0.014376165
app_112376,0.00270219
app_112377,0.011579005
app_112378,0.005267584
app_112379,0.011598893
app_112380,0.015364353
app_112381,0.018826915
app_112382,0.007445892
app_112383,0.003169563
app_112384,0.007540911
app_112385,0.007161056
app_112386,0.003629596
app_112387,0.00471994
app_112388,0.049442466
app_112389,0.028280338
app_112390,0.009470019
app_112391,0.004121496
app_112392,0.006038586
app_112393,0.000598088
app_112394,0.002784825
app_112395,0.028116435
app_112396,0.000637951
app_112397,0.000734767
app_112398,0.015464387
app_112399,0.011749965
app_112400,0.003436379
app_112401,0.015509239
app_112402,0.028194128
app_112403,0.007817657
app_112404,0.002804761
app_112405,0.026127484
app_112406,0.003197548
app_112407,0.04939236
app_112408,0.007817657
app_112409,0.005754681
app_112410,0.01207916
app_112411,0.036013026
app_112412,0.007817657
app_112413,0.001346571
app_112414,0.007817657
app_112415,0.007817657
app_112416,0.035352994
app_112417,0.008034027
app_112418,0.000730665
app_112419,0.005991378
app_112420,0.017092038
app_112421,0.009543601
app_112422,0.023819402
app_112423,0.000579274
app_112424,0.011262462
app_112425,0.037798267
app_112426,0.006684513
app_112427,0.04643639
app_112428,0.011913063
app_112429,0.000183619
app_112430,0.016170304
app_112431,8.17E-05
app_112432,0.05613116
app_112433,0.011203717
app_112434,0.000211987
app_112435,0.000868392
app_112436,0.026881957
app_112437,0.005854575
app_112438,0.057682373
app_112439,0.01529611
app_112440,0.010831995
app_112441,0.010827693
app_112442,0.004689889
app_112443,0.00573963
app_112444,0.006098123
app_112445,0.032096248
app_112446,0.017196095
app_112447,0.014576639
app_112448,0.009563206
app_112449,0.000484304
app_112450,0.016475521
app_112451,0.008089222
app_112452,0.048626184
app_112453,0.00373049
app_112454,0.019086223
app_112455,0.001535551
app_112456,0.022738898
app_112457,0.012792621
app_112458,0.03536017
app_112459,0.08625716
app_112460,0.027632788
app_112461,0.027356606
